wall_time,step,reward
1777918341.9909303,298260,247.8721466064453
1777918345.5679343,298457,244.33575439453125
1777918348.6097302,298633,274.5368957519531
1777918352.3691144,298841,264.6230773925781
1777918356.143321,299057,285.27569580078125
1777918370.7941673,299864,200.73455810546875
1777918375.0599651,300069,261.6798400878906
1777918386.2250466,300706,267.85638427734375
1777918389.7854476,300899,275.01129150390625
1777918393.2922192,301098,292.569091796875
1777918397.0744855,301308,293.8647766113281
1777918400.2106264,301480,253.92237854003906
1777918403.67702,301667,269.5448913574219
1777918406.5957363,301840,280.3985595703125
1777918410.0516198,302026,282.3985900878906
1777918412.9784703,302193,295.55194091796875
1777918416.1842,302366,264.7750549316406
1777918420.0576563,302575,258.1214904785156
1777918423.7942438,302798,288.0855712890625
1777918432.2960544,303272,288.77191162109375
1777918435.3483746,303448,276.72979736328125
1777918439.2528055,303664,295.78521728515625
1777918441.9478564,303824,284.5221252441406
1777918446.0504858,304061,283.7276916503906
1777918448.5467765,304210,272.1016540527344
1777918451.23857,304358,281.3360290527344
1777918459.5821834,304849,237.1750946044922
1777918467.6656559,305313,245.58615112304688
1777918470.6183312,305480,238.3603515625
1777918473.6703973,305655,255.14659118652344
1777918477.571211,305873,274.5198669433594
1777918481.8544612,306118,309.55877685546875
1777918485.89715,306352,288.4996643066406
1777918489.1686523,306531,260.9441223144531
1777918494.2063546,306823,281.8314208984375
1777918498.81279,307082,278.21087646484375
1777918501.5907674,307239,257.18011474609375
1777918504.99949,307432,257.7259521484375
1777918523.1472263,308432,60.883419036865234
1777918530.5824149,308851,270.400390625
1777918535.5972245,309132,246.3489990234375
1777918538.3558846,309286,281.8021545410156
1777918542.4915912,309527,256.9601135253906
1777918545.6599364,309709,287.62493896484375
1777918551.5705884,310015,287.4664611816406
1777918554.762693,310199,276.4120178222656
1777918560.406442,310518,283.35601806640625
1777918564.8716364,310777,263.6748962402344
1777918567.9645452,310948,239.46302795410156
1777918574.4435065,311322,252.05712890625
1777918577.4306607,311492,264.5417175292969
1777918581.41551,311718,257.0227355957031
1777918584.4492068,311891,270.5956115722656
1777918587.4340928,312061,248.1549835205078
